zone_trace_id,scenario_method_id,scenario_id,method_id,selection_rank,candidate_site_id,demand_zone_id,zone_coverage_rank,coverage_radius_km,distance_km,zone_demand_weight,zone_demand_share_of_candidate,allowed_use_note,proxy_assumption_label
scenario:radius-aggressive|method:baseline-topk|candidate:osm:node:255003455|dz:nuts2024:FR106,scenario:radius-aggressive|method:baseline-topk,scenario:radius-aggressive,method:baseline-topk,10,candidate:osm:node:255003455,dz:nuts2024:FR106,2,50,12.81,1731789,0.156604,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:baseline-topk|candidate:osm:node:255003455|dz:nuts2024:FR105,scenario:radius-aggressive|method:baseline-topk,scenario:radius-aggressive,method:baseline-topk,10,candidate:osm:node:255003455,dz:nuts2024:FR105,3,50,4.223,1668275,0.150861,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:baseline-topk|candidate:osm:node:255003455|dz:nuts2024:FR103,scenario:radius-aggressive|method:baseline-topk,scenario:radius-aggressive,method:baseline-topk,10,candidate:osm:node:255003455,dz:nuts2024:FR103,4,50,33.048,1504565,0.136056,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:baseline-topk|candidate:osm:node:255003455|dz:nuts2024:FR107,scenario:radius-aggressive|method:baseline-topk,scenario:radius-aggressive,method:baseline-topk,10,candidate:osm:node:255003455,dz:nuts2024:FR107,5,50,18.577,1434875,0.129754,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:baseline-topk|candidate:osm:node:255003455|dz:nuts2024:FR104,scenario:radius-aggressive|method:baseline-topk,scenario:radius-aggressive,method:baseline-topk,10,candidate:osm:node:255003455,dz:nuts2024:FR104,6,50,39.273,1356114,0.122632,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:baseline-topk|candidate:osm:node:255003455|dz:nuts2024:FR108,scenario:radius-aggressive|method:baseline-topk,scenario:radius-aggressive,method:baseline-topk,10,candidate:osm:node:255003455,dz:nuts2024:FR108,7,50,24.169,1297210,0.117306,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR101,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR101,1,50,4.855,2065560,0.164596,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR106,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR106,2,50,9.975,1731789,0.137999,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR105,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR105,3,50,10.681,1668275,0.132938,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR103,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR103,4,50,39.522,1504565,0.119892,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR102,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR102,5,50,48.533,1490900,0.118804,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR107,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR107,6,50,8.012,1434875,0.114339,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR104,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR104,7,50,34.385,1356114,0.108063,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:667281517|dz:nuts2024:FR108,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,1,candidate:osm:node:667281517,dz:nuts2024:FR108,8,50,34.313,1297210,0.103369,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE100,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE100,1,50,41.296,1271709,0.218613,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE211,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE211,2,50,49.775,1101687,0.189385,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE241,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE241,3,50,31.618,674772,0.115997,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE234,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE234,4,50,16.659,583606,0.100325,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE212,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE212,5,50,41.946,362480,0.062312,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE231,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE231,6,50,21.488,307873,0.052925,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE254,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE254,7,50,48.114,304883,0.052411,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE251,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE251,8,50,49.244,288078,0.049522,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE236,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE236,9,50,24.927,267496,0.045984,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE232,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE232,10,50,10.588,208652,0.035868,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE32A,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE32A,11,50,48.649,130872,0.022498,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE235,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE235,12,50,29.412,128922,0.022162,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE257,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE257,13,50,41.698,96253,0.016546,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:1629427781|dz:nuts2024:BE233,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,2,candidate:osm:node:1629427781,dz:nuts2024:BE233,14,50,28.102,89887,0.015452,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:301460793|dz:nuts2024:DE111,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,3,candidate:osm:node:301460793,dz:nuts2024:DE111,1,50,26.512,612663,0.124761,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:301460793|dz:nuts2024:DE113,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,3,candidate:osm:node:301460793,dz:nuts2024:DE113,2,50,41.972,536601,0.109272,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:301460793|dz:nuts2024:DE115,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,3,candidate:osm:node:301460793,dz:nuts2024:DE115,3,50,22.86,535374,0.109022,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:301460793|dz:nuts2024:DE123,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,3,candidate:osm:node:301460793,dz:nuts2024:DE123,4,50,31.366,456264,0.092912,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
scenario:radius-aggressive|method:mclp-pulp-cbc|candidate:osm:node:301460793|dz:nuts2024:DE116,scenario:radius-aggressive|method:mclp-pulp-cbc,scenario:radius-aggressive,method:mclp-pulp-cbc,3,candidate:osm:node:301460793,dz:nuts2024:DE116,5,50,48.851,440696,0.089742,Selected-site zone trace for audit and portfolio explanation only; not investment advice or a site feasibility claim.,tile_smoke_optimization_zone_trace_not_investment_grade
